age,money,salary,financial_products
79,667000000,47500000,467
13,22000000,91500000,54
75,220000000,47200000,192
1,455000000,24200000,281
3,836000000,61500000,165
53,747000000,86900000,390
3,632000000,84600000,381
20,55000000,48300000,444
59,689000000,24500000,165
98,467000000,64000000,472
45,736000000,52400000,96
61,841000000,73000000,401
77,848000000,51700000,135
31,845000000,55800000,212
30,13000000,24000000,29
87,479000000,98000000,301
34,121000000,90900000,217
55,455000000,95400000,136
23,768000000,55800000,74
35,855000000,96400000,336
3,262000000,83100000,10
32,434000000,37800000,329
97,404000000,95400000,381
32,445000000,34600000,14
2,43000000,65900000,110
68,341000000,87700000,397
58,802000000,84600000,361
54,909000000,28500000,36
18,593000000,78900000,438
61,181000000,77300000,421
85,115000000,82900000,198
54,971000000,91800000,425
11,943000000,62800000,268
24,142000000,89300000,26
31,366000000,86200000,334
95,499000000,57000000,304
81,427000000,66100000,472
4,871000000,88300000,332
69,183000000,24000000,177
62,291000000,65700000,347
2,305000000,47800000,201
11,459000000,36100000,448
16,214000000,47700000,57
92,684000000,45300000,178
39,802000000,91100000,296
99,642000000,61100000,35
94,757000000,82800000,391
22,720000000,69300000,259
38,471000000,69700000,272
57,601000000,26700000,138
74,80000000,36400000,341
79,149000000,49500000,445
46,367000000,30600000,429
65,466000000,29100000,285
81,736000000,78700000,99
25,284000000,34600000,251
70,674000000,57000000,72
45,601000000,41900000,326
69,681000000,71400000,122
99,343000000,64300000,341
57,759000000,77600000,250
84,638000000,62500000,44
37,72000000,87700000,474
72,497000000,99700000,133
65,671000000,27900000,322
49,46000000,85800000,222
72,680000000,79300000,43
62,641000000,90600000,143
60,979000000,65400000,361
99,415000000,55700000,112
67,783000000,83900000,204
86,163000000,70500000,279
82,544000000,58300000,163
28,333000000,52100000,329
62,461000000,96900000,44
75,740000000,74900000,173
44,915000000,61200000,132
23,672000000,30000000,457
72,192000000,44400000,263
67,486000000,33400000,44
15,112000000,96000000,164
25,308000000,55900000,249
32,784000000,92900000,68
33,374000000,29100000,157
92,108000000,85400000,80
42,612000000,31900000,21
81,496000000,24300000,12
21,907000000,83300000,335
33,914000000,62200000,407
73,879000000,53700000,41
100,972000000,29700000,453
3,427000000,26800000,232
33,296000000,45100000,159
7,540000000,29800000,18
64,618000000,38700000,365
3,571000000,83100000,317
54,893000000,97500000,419
60,339000000,75500000,64
43,744000000,91100000,16
86,168000000,96500000,88
48,132000000,47900000,431
35,56000000,79700000,148
18,216000000,59900000,466
21,667000000,35800000,441
61,322000000,54800000,176
24,112000000,59800000,450
37,774000000,48500000,49
91,629000000,36200000,382
48,203000000,67500000,418
89,9000000,36100000,43
57,626000000,73300000,72
83,970000000,30300000,184
69,308000000,90700000,20
61,579000000,80700000,222
21,746000000,61500000,97
59,346000000,41400000,418
9,469000000,35900000,157
16,861000000,42500000,352
3,550000000,64400000,67
96,654000000,35500000,176
32,820000000,74900000,164
12,358000000,59400000,178
65,483000000,25600000,36
64,617000000,83300000,47
84,606000000,45800000,424
75,741000000,96400000,145
27,938000000,81100000,154
74,719000000,54700000,437
21,545000000,82800000,192
81,408000000,44900000,307
46,62000000,90000000,40
40,364000000,88700000,59
13,672000000,95800000,128
67,9000000,39100000,357
88,699000000,80000000,213
48,755000000,64700000,345
27,562000000,86700000,94
52,134000000,92300000,93
38,863000000,65100000,409
43,686000000,81000000,402
92,708000000,92000000,307
35,844000000,61900000,436
94,95000000,90400000,263
83,260000000,64200000,107
82,848000000,37500000,91
16,282000000,39000000,322
53,716000000,82000000,251
14,455000000,95200000,60
85,718000000,57800000,14
25,909000000,73100000,208
34,618000000,53700000,101
60,700000000,25700000,143
71,780000000,38200000,399
99,76000000,28700000,41
61,8000000,57100000,450
14,827000000,62900000,107
40,197000000,26200000,268
40,556000000,44900000,170
52,915000000,55900000,89
14,231000000,72100000,454
21,792000000,93500000,211
85,431000000,70100000,410
64,834000000,67600000,400
13,34000000,44900000,44
34,632000000,90500000,103
99,113000000,64100000,209
48,238000000,81900000,269
42,677000000,24100000,44
25,948000000,43400000,260
12,876000000,53300000,463
81,710000000,65700000,429
1,897000000,59500000,27
24,80000000,86700000,49
45,457000000,87600000,186
63,24000000,96100000,135
86,933000000,79100000,430
29,558000000,84000000,124
95,371000000,86200000,367
55,63000000,70700000,219
18,913000000,32900000,13
71,580000000,54300000,418
93,419000000,94400000,220
40,12000000,56700000,29
18,821000000,25700000,32
72,597000000,88500000,90
85,802000000,28400000,221
6,284000000,99000000,364
94,842000000,58200000,255
68,657000000,69800000,4
32,952000000,53300000,6
6,264000000,84900000,295
77,474000000,38300000,251
26,606000000,34100000,366
62,811000000,66100000,95
30,860000000,35700000,283
47,974000000,70300000,444
76,590000000,60200000,446
32,438000000,86600000,348
56,664000000,67100000,460
64,907000000,52700000,363
86,21000000,45900000,274
40,493000000,67400000,287
94,612000000,69900000,46
60,282000000,79100000,340
57,460000000,83100000,102
89,964000000,59600000,432
3,531000000,56400000,358
73,28000000,85600000,89
49,387000000,67300000,251
11,658000000,58300000,314
10,471000000,61400000,405
63,785000000,69900000,435
66,218000000,98200000,19
64,112000000,34600000,326
35,303000000,25700000,258
12,295000000,50300000,372
43,594000000,56200000,125
90,39000000,43400000,365
97,449000000,40000000,439
12,791000000,56900000,138
72,719000000,73800000,174
98,293000000,76400000,372
29,501000000,57700000,91
42,570000000,59300000,11
90,386000000,28600000,370
6,121000000,28000000,424
47,656000000,71000000,283
23,987000000,67400000,267
3,271000000,59900000,223
84,988000000,60600000,230
25,717000000,26000000,264
26,497000000,88600000,400
66,894000000,56100000,227
9,665000000,92000000,14
89,625000000,24300000,262
74,212000000,62800000,441
92,538000000,41800000,348
14,389000000,54300000,173
30,253000000,45700000,446
99,648000000,72700000,272
100,785000000,74400000,428
82,680000000,44500000,288
9,953000000,30900000,141
32,200000000,38200000,353
27,937000000,57500000,331
22,534000000,82500000,402
84,600000000,73800000,77
45,8000000,56800000,166
34,737000000,96200000,76
93,878000000,90900000,457
45,117000000,46800000,338
69,206000000,28600000,48
38,13000000,59400000,206
67,400000000,78700000,279
80,551000000,69000000,149
75,114000000,82800000,272
15,109000000,54000000,320
86,377000000,34800000,363
40,782000000,80500000,63
68,739000000,39700000,105
62,221000000,71400000,120
92,862000000,31900000,382
48,474000000,27400000,354
15,140000000,87200000,129
84,885000000,91800000,35
55,992000000,31000000,189
90,700000000,49500000,183
7,705000000,29400000,102
12,30000000,76900000,149
76,624000000,87500000,431
60,119000000,28900000,209
94,596000000,78700000,17
67,135000000,33900000,413
71,72000000,30800000,448
8,989000000,88300000,27
1,773000000,77200000,356
60,721000000,25100000,75
79,465000000,61900000,375
58,979000000,28300000,371
91,723000000,57300000,285
70,632000000,45700000,472
45,849000000,47900000,193
32,531000000,47400000,18
36,537000000,92800000,92
21,810000000,72400000,367
38,640000000,49400000,366
50,694000000,33800000,130
99,288000000,95500000,242
25,220000000,62200000,206
81,413000000,79800000,411
28,164000000,47900000,411
59,680000000,37800000,352
92,834000000,88600000,248
58,90000000,24000000,439
77,18000000,26400000,288
88,1000000,35500000,283
31,125000000,91500000,48
29,810000000,93100000,144
50,63000000,86300000,183
52,421000000,34300000,34
18,407000000,32200000,262
61,550000000,95900000,262
52,29000000,76100000,308
77,321000000,58000000,7
84,615000000,96700000,78
14,524000000,70900000,218
35,875000000,93700000,474
98,177000000,36500000,91
18,936000000,25200000,349
91,618000000,49900000,438
48,780000000,26800000,150
65,918000000,61400000,388
29,196000000,82900000,132
18,23000000,58700000,395
52,933000000,79800000,170
1,632000000,73700000,414
16,502000000,30100000,111
86,413000000,57700000,175
32,449000000,82500000,390
51,691000000,68300000,460
45,938000000,80800000,386
75,627000000,32400000,401
20,48000000,95300000,12
30,22000000,31700000,348
49,900000000,50800000,411
63,599000000,88600000,454
91,253000000,37600000,155
97,854000000,64200000,371
23,586000000,24700000,286
56,171000000,89800000,244
4,234000000,53200000,365
85,908000000,54500000,136
70,231000000,77300000,70
19,356000000,62700000,339
60,277000000,88500000,116
52,447000000,99800000,76
57,353000000,72900000,378
72,774000000,33900000,340
56,797000000,57500000,238
9,285000000,34400000,47
97,188000000,61700000,437
32,316000000,78300000,3
50,714000000,58800000,231
76,506000000,48100000,94
64,54000000,35900000,325
71,39000000,98400000,370
32,941000000,58600000,383
88,189000000,99700000,445
45,62000000,41900000,297
37,473000000,87400000,366
69,573000000,87500000,183
98,730000000,26600000,199
39,349000000,35800000,410
10,309000000,84900000,143
19,406000000,54900000,209
69,859000000,89100000,110
97,87000000,38200000,210
77,157000000,37000000,159
42,887000000,83600000,57
57,260000000,79600000,97
96,249000000,77600000,8
81,134000000,24000000,457
27,213000000,86700000,327
95,978000000,90700000,180
4,882000000,88900000,401
39,693000000,77600000,127
63,355000000,40200000,317
93,852000000,95500000,463
28,491000000,93300000,323
97,83000000,36600000,375
74,876000000,70200000,51
78,625000000,86500000,231
66,98000000,95800000,303
28,541000000,75600000,106
84,391000000,82200000,126
62,615000000,87200000,323
88,860000000,99100000,237
79,624000000,67300000,234
95,191000000,78300000,90
61,34000000,89700000,264
43,832000000,71600000,56
67,503000000,98800000,275
29,81000000,39500000,246
12,125000000,35400000,24
50,37000000,57700000,446
71,27000000,62800000,341
67,208000000,69400000,117
68,441000000,95300000,87
4,868000000,56200000,56
60,334000000,65800000,97
31,813000000,62200000,55
57,883000000,48900000,356
94,310000000,70700000,159
48,761000000,24500000,217
76,670000000,97800000,425
3,768000000,62800000,462
10,360000000,30500000,256
95,304000000,33500000,278
74,877000000,28800000,350
52,99000000,66200000,403
3,307000000,83000000,77
14,775000000,63300000,450
44,514000000,99300000,472
32,282000000,28800000,475
86,968000000,55100000,276
74,496000000,80300000,403
17,993000000,70500000,169
54,120000000,48200000,440
77,622000000,32700000,151
71,885000000,64200000,241
47,40000000,54800000,292
56,157000000,46200000,89
44,690000000,59200000,37
43,329000000,53400000,267
1,831000000,59600000,277
38,31000000,49300000,378
10,808000000,27000000,236
69,453000000,76500000,403
100,177000000,54100000,133
97,11000000,80900000,35
7,938000000,56100000,75
4,749000000,77500000,43
46,497000000,66600000,180
97,971000000,94700000,382
7,686000000,82800000,303
9,59000000,41000000,141
79,868000000,79500000,265
28,188000000,63100000,446
59,130000000,38000000,82
60,193000000,43200000,426
42,774000000,85000000,247
69,462000000,50800000,31
33,379000000,79600000,473
22,934000000,25600000,372
62,812000000,62300000,194
4,369000000,27700000,402
58,255000000,34400000,309
18,645000000,98100000,231
28,736000000,63400000,387
26,60000000,87400000,200
97,532000000,77000000,253
44,814000000,87600000,277
31,210000000,81300000,165
57,307000000,59500000,32
88,890000000,99700000,112
76,317000000,40900000,314
72,642000000,90900000,345
85,699000000,53600000,430
21,564000000,64100000,75
94,430000000,62800000,448
4,6000000,29400000,271
80,704000000,30700000,106
83,816000000,56500000,36
25,558000000,86600000,135
96,782000000,59600000,34
8,406000000,50600000,290
34,84000000,56800000,83
35,739000000,52300000,17
63,899000000,90200000,226
58,881000000,88400000,128
55,825000000,71800000,62
15,270000000,86700000,305
16,718000000,55900000,262
65,243000000,79700000,168
53,15000000,31600000,288
96,615000000,92800000,164
18,764000000,59600000,86
78,87000000,88200000,181
55,750000000,70300000,426
65,100000000,53300000,266
96,791000000,76700000,53
34,998000000,70400000,454
39,762000000,61400000,165
6,242000000,86700000,26
4,988000000,27100000,210
45,500000000,33000000,176
50,471000000,78100000,340
44,805000000,55700000,275
66,885000000,25900000,237
11,987000000,80300000,244
79,270000000,59400000,444
37,887000000,70600000,416
57,948000000,93900000,412
100,435000000,78500000,361
67,538000000,91900000,123
54,808000000,60900000,271
14,335000000,63300000,135
27,263000000,65900000,209
46,959000000,81300000,142
82,841000000,50600000,335
60,845000000,39700000,65
99,202000000,37100000,421
22,129000000,91700000,263
4,232000000,45100000,333
87,13000000,79300000,295
58,917000000,61200000,255
21,802000000,25800000,453
60,208000000,89100000,292
71,710000000,65000000,396
62,667000000,34800000,300
23,890000000,36200000,99
83,186000000,25300000,277
4,972000000,60900000,244
68,882000000,56100000,230
90,246000000,84900000,385
54,532000000,44200000,47
63,873000000,67600000,167
18,83000000,86000000,92
10,55000000,46300000,337
66,409000000,78100000,142
27,469000000,66200000,193
78,805000000,80000000,196
97,938000000,80400000,82
7,184000000,72600000,68
23,774000000,85900000,37
75,833000000,87600000,423
6,655000000,97500000,210
66,999000000,44800000,149
35,641000000,35100000,246
84,218000000,26000000,243
20,53000000,69600000,359
98,864000000,48200000,221
75,327000000,83600000,316
17,607000000,63600000,277
17,390000000,63600000,48
74,456000000,95000000,332
25,536000000,42500000,281
44,344000000,46600000,474
50,790000000,33100000,49
45,666000000,68200000,360
95,590000000,97100000,278
72,957000000,92500000,37
51,483000000,60500000,217
76,894000000,92900000,258
84,85000000,95400000,225
90,886000000,78900000,241
10,966000000,24700000,103
62,186000000,27700000,209
89,577000000,79900000,211
73,280000000,96500000,471
58,461000000,84500000,274
61,381000000,82800000,383
16,288000000,85200000,274
94,460000000,31200000,22
48,272000000,27600000,435
81,786000000,96000000,403
22,46000000,24400000,340
12,677000000,82400000,365
83,217000000,40900000,32
77,663000000,75200000,174
6,449000000,72400000,424
4,727000000,26700000,443
54,306000000,67000000,48
93,61000000,40400000,160
60,982000000,63900000,263
49,440000000,85700000,158
77,685000000,92500000,468
6,943000000,66500000,99
18,630000000,76000000,161
33,995000000,39900000,79
4,135000000,57900000,70
6,162000000,61900000,50
73,279000000,51700000,381
82,341000000,35800000,375
69,584000000,44000000,163
92,262000000,85100000,329
47,125000000,75200000,97
56,635000000,56600000,342
68,586000000,68000000,436
100,327000000,80300000,186
48,912000000,58900000,443
62,71000000,61700000,181
34,338000000,46400000,454
83,788000000,37700000,445
4,772000000,92000000,136
67,723000000,46500000,270
73,351000000,71300000,18
76,50000000,86700000,468
68,550000000,88300000,389
23,462000000,56100000,422
49,255000000,47700000,220
38,613000000,68800000,22
38,394000000,61900000,6
43,308000000,94900000,60
59,516000000,28400000,385
76,999000000,33700000,315
45,57000000,89000000,179
38,169000000,69400000,115
58,709000000,41700000,34
52,668000000,29100000,328
23,466000000,82000000,342
39,928000000,51300000,470
31,222000000,38900000,60
8,851000000,59400000,94
80,662000000,66000000,400
